date,1. open,2. high,3. low,4. close,5. volume
2020-03-25 09:35:00,274.8023,281.5521,270.7282,278.9233,55660.0
2020-03-25 09:40:00,279.5,281.34,279.29,281.03,36009.0
2020-03-25 09:45:00,281.32,282.5,280.6401,282.5,53614.0
2020-03-25 09:50:00,282.02,283.32,281.8,282.505,351433.0
2020-03-25 09:55:00,283.57,283.59,281.37,281.37,27548.0
2020-03-25 10:00:00,281.52,281.94,279.12,279.12,24520.0
2020-03-25 10:05:00,279.16,281.76,278.32,281.19,22860.0
2020-03-25 10:10:00,281.09,282.5,280.92,281.12,13514.0
2020-03-25 10:15:00,280.97,282.24,279.37,282.22,18864.0
2020-03-25 10:20:00,282.23,284.38,282.23,284.38,15272.0
2020-03-25 10:25:00,284.3,284.87,283.4,283.4,22257.0
2020-03-25 10:30:00,283.92,284.66,283.02,284.66,15640.0
2020-03-25 10:35:00,284.41,286.55,284.06,284.955,23283.0
2020-03-25 10:40:00,284.95,287.595,284.95,287.13,24862.0
2020-03-25 10:45:00,287.18,288.25,286.23,287.49,15509.0
2020-03-25 10:50:00,287.87,288.65,287.055,288.6,17844.0
2020-03-25 10:55:00,288.82,290.4117,288.81,289.39,19599.0
2020-03-25 11:00:00,289.27,292.07,289.06,291.59,25195.0
2020-03-25 11:05:00,291.13,292.2027,290.4125,291.9121,21980.0
2020-03-25 11:10:00,291.91,293.24,291.82,293.05,15815.0
2020-03-25 11:15:00,293.05,293.05,290.92,291.48,21969.0
2020-03-25 11:20:00,291.68,292.17,290.375,291.41,13655.0
2020-03-25 11:25:00,291.72,291.995,289.705,290.32,18903.0
2020-03-25 11:30:00,290.62,292.63,289.95,290.77,16358.0
2020-03-25 11:35:00,290.92,290.92,289.54,289.98,16341.0
2020-03-25 11:40:00,289.985,291.18,289.61,291.0,13406.0
2020-03-25 11:45:00,291.8,291.8,290.18,290.9,13373.0
2020-03-25 11:50:00,290.87,290.87,287.99,290.69,20358.0
2020-03-25 11:55:00,290.56,290.58,289.24,289.69,11821.0
2020-03-25 12:00:00,289.96,290.95,289.19,290.72,9984.0
2020-03-25 12:05:00,290.43,293.1,290.43,293.1,12248.0
2020-03-25 12:10:00,292.59,292.98,292.2,292.43,21724.0
2020-03-25 12:15:00,292.46,293.4,292.18,293.4,13125.0
2020-03-25 12:20:00,293.46,294.735,293.32,294.6,12396.0
2020-03-25 12:25:00,294.79,295.49,294.31,295.15,15554.0
2020-03-25 12:30:00,295.37,295.795,294.89,294.89,13173.0
2020-03-25 12:35:00,294.8,295.21,293.93,295.085,12017.0
2020-03-25 12:40:00,294.8,295.87,294.02,295.57,14138.0
2020-03-25 12:45:00,295.59,295.6,295.17,295.17,10800.0
2020-03-25 12:50:00,295.5757,296.72,295.4969,296.01,19358.0
2020-03-25 12:55:00,296.01,296.6,294.82,294.8341,11163.0
2020-03-25 13:00:00,294.85,295.02,292.99,293.48,16416.0
2020-03-25 13:05:00,293.775,295.0,293.16,294.27,18289.0
2020-03-25 13:10:00,293.8563,295.57,293.8563,295.57,8192.0
2020-03-25 13:15:00,295.395,296.86,294.71,296.62,15252.0
2020-03-25 13:20:00,296.305,297.0,295.68,297.0,13167.0
2020-03-25 13:25:00,296.93,298.05,296.6,298.05,15693.0
2020-03-25 13:30:00,298.05,299.53,297.95,299.46,16900.0
2020-03-25 13:35:00,299.46,300.5961,299.0,300.0,19292.0
2020-03-25 13:40:00,300.0,300.84,298.68,300.71,21709.0
2020-03-25 13:45:00,300.59,300.59,299.5801,300.29,20032.0
2020-03-25 13:50:00,300.14,300.52,298.29,298.775,26069.0
2020-03-25 13:55:00,298.89,299.92,297.675,297.675,19567.0
2020-03-25 14:00:00,297.99,299.28,297.97,299.02,23113.0
2020-03-25 14:05:00,299.27,299.425,296.64,296.86,24731.0
2020-03-25 14:10:00,296.55,296.825,293.64,293.99,15404.0
2020-03-25 14:15:00,294.26,295.62,293.47,295.39,16507.0
2020-03-25 14:20:00,295.39,295.845,293.605,295.845,10213.0
2020-03-25 14:25:00,295.19,296.65,295.02,295.82,8979.0
2020-03-25 14:30:00,295.65,296.715,295.04,296.51,10707.0
2020-03-25 14:35:00,296.02,296.36,294.35,294.41,13838.0
2020-03-25 14:40:00,294.64,295.775,293.78,295.775,13702.0
2020-03-25 14:45:00,295.68,295.96,294.3776,294.96,11849.0
2020-03-25 14:50:00,294.88,296.15,294.6,295.27,9514.0
2020-03-25 14:55:00,295.06,295.26,293.52,293.6701,17832.0
2020-03-25 15:00:00,293.6741,296.3,293.6741,295.125,14888.0
2020-03-25 15:05:00,295.12,295.98,294.24,295.52,12982.0
2020-03-25 15:10:00,295.805,296.26,294.79,295.35,12206.0
2020-03-25 15:15:00,294.65,294.935,294.015,294.72,17446.0
2020-03-25 15:20:00,295.24,295.4999,294.35,294.74,15883.0
2020-03-25 15:25:00,294.7,295.4,294.035,294.735,18461.0
2020-03-25 15:30:00,294.55,294.81,293.305,293.85,31162.0
2020-03-25 15:35:00,294.155,295.56,293.505,293.76,34170.0
2020-03-25 15:40:00,293.64,295.32,293.01,295.26,41542.0
2020-03-25 15:45:00,295.41,295.86,293.93,294.44,34529.0
2020-03-25 15:50:00,294.2,294.28,290.22,290.52,37536.0
2020-03-25 15:55:00,290.6,290.91,283.83,284.31,114415.0
2020-03-25 16:00:00,284.28,285.68,282.36,284.92,128416.0
2020-03-26 09:35:00,284.74,294.61,284.505,292.255,49477.0
2020-03-26 09:40:00,293.69,297.12,293.69,296.2401,17160.0
2020-03-26 09:45:00,296.83,296.83,291.7879,291.7879,24455.0
2020-03-26 09:50:00,295.41,295.41,291.897,292.26,21053.0
2020-03-26 09:55:00,291.56,295.04,290.4,294.42,17924.0
2020-03-26 10:00:00,294.67,296.56,294.67,294.7,34970.0
2020-03-26 10:05:00,295.07,295.97,293.98,294.46,30322.0
2020-03-26 10:10:00,294.84,298.87,294.55,298.645,40341.0
2020-03-26 10:15:00,298.9,299.005,296.875,297.49,21706.0
2020-03-26 10:20:00,297.44,300.005,297.44,299.915,15380.0
2020-03-26 10:25:00,299.82,300.01,297.65,298.1706,26084.0
2020-03-26 10:30:00,298.17,299.0,297.52,298.32,26010.0
2020-03-26 10:35:00,298.45,300.67,298.45,300.4853,20357.0
2020-03-26 10:40:00,300.48,300.48,298.7,298.78,18677.0
2020-03-26 10:45:00,298.78,300.51,297.9,300.51,26604.0
2020-03-26 10:50:00,300.38,301.095,297.43,298.7,31375.0
2020-03-26 10:55:00,298.54,300.41,298.22,298.22,17572.0
2020-03-26 11:00:00,298.62,299.89,298.07,299.73,11375.0
2020-03-26 11:05:00,299.9395,299.9895,298.03,298.95,13226.0
2020-03-26 11:10:00,298.77,299.05,297.51,298.33,13464.0
2020-03-26 11:15:00,298.54,299.83,298.53,298.89,14557.0
2020-03-26 11:20:00,298.99,299.76,298.66,299.685,14567.0
