date,1. open,2. high,3. low,4. close,5. volume
2020-03-25 09:35:00,136.0258,137.3178,134.9047,136.0258,99427.0
2020-03-25 09:40:00,136.0568,137.4295,134.128,134.4692,87273.0
2020-03-25 09:45:00,134.2063,136.4555,132.1318,132.826,64748.0
2020-03-25 09:50:00,132.8,135.82,132.51,135.82,134488.0
2020-03-25 09:55:00,135.8707,137.1027,133.6406,134.8253,80113.0
2020-03-25 10:00:00,134.53,137.13,133.73,135.44,56390.0
2020-03-25 10:05:00,135.08,135.71,134.67,135.01,63516.0
2020-03-25 10:10:00,135.125,135.43,134.77,135.31,48746.0
2020-03-25 10:15:00,135.92,136.15,134.0,134.2,64733.0
2020-03-25 10:20:00,134.33,135.67,134.32,135.115,21227.0
2020-03-25 10:25:00,135.12,136.0,135.12,135.25,28173.0
2020-03-25 10:30:00,135.11,135.96,134.79,135.715,29703.0
2020-03-25 10:35:00,135.695,136.97,135.5455,136.69,23933.0
2020-03-25 10:40:00,136.69,139.0963,136.69,138.335,32399.0
2020-03-25 10:45:00,138.32,138.866,137.47,137.83,18922.0
2020-03-25 10:50:00,137.83,138.71,137.25,137.82,25260.0
2020-03-25 10:55:00,137.98,138.73,137.02,137.75,23131.0
2020-03-25 11:00:00,137.04,138.09,136.75,137.65,25738.0
2020-03-25 11:05:00,137.52,138.36,137.0,138.0106,55694.0
2020-03-25 11:10:00,137.92,138.44,137.36,138.01,32940.0
2020-03-25 11:15:00,138.3,138.95,137.52,138.2,35292.0
2020-03-25 11:20:00,138.2,138.395,136.2,136.41,38008.0
2020-03-25 11:25:00,136.41,137.05,136.22,136.24,23993.0
2020-03-25 11:30:00,136.325,137.48,136.16,136.55,22880.0
2020-03-25 11:35:00,136.6,137.22,136.0,136.6053,23230.0
2020-03-25 11:40:00,136.39,137.47,135.9175,137.06,47980.0
2020-03-25 11:45:00,137.34,137.66,136.46,136.79,48359.0
2020-03-25 11:50:00,136.82,137.6495,136.54,137.22,20400.0
2020-03-25 11:55:00,137.28,137.87,137.08,137.69,61375.0
2020-03-25 12:00:00,137.8,138.6,137.42,137.94,47070.0
2020-03-25 12:05:00,138.31,140.7,138.31,140.37,60247.0
2020-03-25 12:10:00,140.82,142.9401,140.82,142.22,45062.0
2020-03-25 12:15:00,142.083,143.3608,141.6348,141.7629,42205.0
2020-03-25 12:20:00,141.57,141.92,141.01,141.01,21816.0
2020-03-25 12:25:00,141.04,142.34,140.86,142.03,24871.0
2020-03-25 12:30:00,141.99,142.78,141.58,142.49,25492.0
2020-03-25 12:35:00,142.61,143.98,141.84,143.59,40917.0
2020-03-25 12:40:00,143.9224,143.97,142.64,143.73,29282.0
2020-03-25 12:45:00,143.75,144.915,143.4,144.9,53255.0
2020-03-25 12:50:00,144.74,145.99,144.14,144.9,47376.0
2020-03-25 12:55:00,144.44,145.75,143.51,143.82,34476.0
2020-03-25 13:00:00,143.63,145.13,143.58,145.05,32006.0
2020-03-25 13:05:00,145.03,145.03,144.12,144.19,29068.0
2020-03-25 13:10:00,144.5,147.39,144.32,147.01,58442.0
2020-03-25 13:15:00,147.39,147.39,146.11,146.29,33116.0
2020-03-25 13:20:00,146.3163,147.2495,145.88,147.005,73429.0
2020-03-25 13:25:00,147.1,147.68,146.58,147.61,55930.0
2020-03-25 13:30:00,147.53,148.13,146.56,148.11,34322.0
2020-03-25 13:35:00,148.47,148.9998,147.64,148.9142,41273.0
2020-03-25 13:40:00,148.92,148.92,147.11,147.55,33339.0
2020-03-25 13:45:00,147.4596,147.55,146.51,147.47,122206.0
2020-03-25 13:50:00,147.235,148.42,147.1573,147.68,27073.0
2020-03-25 13:55:00,147.7,148.31,146.5281,146.56,22960.0
2020-03-25 14:00:00,146.69,147.58,146.42,147.44,43061.0
2020-03-25 14:05:00,147.36,148.285,146.56,147.12,47025.0
2020-03-25 14:10:00,147.13,149.05,147.06,147.6,60522.0
2020-03-25 14:15:00,147.5894,151.6695,147.5894,151.6695,46696.0
2020-03-25 14:20:00,151.69,152.99,151.06,152.73,49995.0
2020-03-25 14:25:00,152.78,152.78,149.91,150.12,29900.0
