date,1. open,2. high,3. low,4. close,5. volume
2020-03-25 09:35:00,685.1702,691.6276,674.17,681.6762,32528.0
2020-03-25 09:40:00,684.45,694.41,682.0,691.55,18800.0
2020-03-25 09:45:00,691.995,692.9761,667.7457,670.32,21270.0
2020-03-25 09:50:00,671.7263,677.8896,661.2749,662.2655,12166.0
2020-03-25 09:55:00,655.4334,661.3281,631.0395,635.2369,26430.0
2020-03-25 10:00:00,635.02,640.34,629.21,631.67,23315.0
2020-03-25 10:05:00,632.5494,632.5494,600.0,600.0,27114.0
2020-03-25 10:10:00,600.01,635.0,600.0,635.0,22395.0
2020-03-25 10:15:00,632.68,639.78,627.08,639.78,23126.0
2020-03-25 10:20:00,637.79,647.58,637.79,644.695,18545.0
2020-03-25 10:25:00,646.48,649.2499,642.665,643.8689,11989.0
2020-03-25 10:30:00,647.0394,652.9762,643.2741,646.3341,11129.0
2020-03-25 10:35:00,647.04,657.425,647.04,657.185,15312.0
2020-03-25 10:40:00,656.17,657.4837,651.09,653.945,5668.0
2020-03-25 10:45:00,655.3637,659.0,647.0,650.2951,8544.0
2020-03-25 10:50:00,649.64,655.0,646.3027,646.3027,11823.0
2020-03-25 10:55:00,648.86,651.546,646.69,646.69,2890.0
2020-03-25 11:00:00,649.29,663.3916,649.29,661.77,5634.0
2020-03-25 11:05:00,659.025,665.0,659.025,663.425,5637.0
2020-03-25 11:10:00,663.0,668.0,661.0,663.225,6277.0
2020-03-25 11:15:00,664.7147,664.7147,656.81,659.38,6709.0
2020-03-25 11:20:00,659.34,661.83,652.68,657.955,4951.0
2020-03-25 11:25:00,661.8518,670.4639,661.8338,663.1132,5733.0
2020-03-25 11:30:00,660.5084,669.0,660.5084,664.605,9452.0
2020-03-25 11:35:00,665.63,673.699,665.4611,672.7699,6381.0
2020-03-25 11:40:00,672.77,678.0599,669.15,672.28,17612.0
2020-03-25 11:45:00,672.28,672.755,659.795,660.735,6759.0
