,date,1. open,2. high,3. low,4. close,5. volume,sma20,sma50,sma100,sma200,ema9,ema15,ema65,ema200,rsi
0,2020-03-25 09:35:00,115.81,117.94,115.3495,117.94,60233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,2020-03-25 09:40:00,118.23,119.2619,117.5,118.91,38210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,2020-03-25 09:45:00,118.9333,120.0827,118.2433,118.5432,47450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06
3,2020-03-25 09:50:00,118.5,118.63,117.5001,118.115,32711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1
4,2020-03-25 09:55:00,117.745,117.78,116.4,116.9888,26129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68
5,2020-03-25 10:00:00,117.12,117.68,116.2,116.65,24230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05
6,2020-03-25 10:05:00,116.55,116.88,115.48,116.1,19929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46
7,2020-03-25 10:10:00,116.3,116.98,115.99,116.76,23477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03
8,2020-03-25 10:15:00,116.84,116.84,114.59,115.09,38348.0,0.0,0.0,0.0,0.0,116.82,0.0,0.0,0.0,23.93
9,2020-03-25 10:20:00,115.08,115.57,114.74,114.85,29529.0,0.0,0.0,0.0,0.0,116.43,0.0,0.0,0.0,22.75
10,2020-03-25 10:25:00,114.68,115.55,114.52,114.96,26758.0,0.0,0.0,0.0,0.0,116.13,0.0,0.0,0.0,24.59
11,2020-03-25 10:30:00,115.025,115.77,114.82,115.71,20196.0,0.0,0.0,0.0,0.0,116.05,0.0,0.0,0.0,35.81
12,2020-03-25 10:35:00,116.13,116.98,115.975,116.62,30638.0,0.0,0.0,0.0,0.0,116.16,0.0,0.0,0.0,46.25
13,2020-03-25 10:40:00,116.78,117.81,116.66,117.41,18107.0,0.0,0.0,0.0,0.0,116.41,0.0,0.0,0.0,53.35
14,2020-03-25 10:45:00,117.5775,117.97,117.0901,117.79,15511.0,0.0,0.0,0.0,0.0,116.69,116.8,0.0,0.0,56.34
15,2020-03-25 10:50:00,117.74,118.25,117.2,117.96,14270.0,0.0,0.0,0.0,0.0,116.94,116.94,0.0,0.0,57.65
16,2020-03-25 10:55:00,117.76,118.63,117.55,118.38799999999999,13101.0,0.0,0.0,0.0,0.0,117.23,117.12,0.0,0.0,60.82
17,2020-03-25 11:00:00,118.33,119.48,118.25,119.3,14847.0,0.0,0.0,0.0,0.0,117.64,117.4,0.0,0.0,66.58
18,2020-03-25 11:05:00,119.25,119.46,118.87,118.93,29680.0,0.0,0.0,0.0,0.0,117.9,117.59,0.0,0.0,62.56
19,2020-03-25 11:10:00,119.03,119.1525,118.15,118.78,38266.0,117.29,0.0,0.0,0.0,118.08,117.74,0.0,0.0,60.96
20,2020-03-25 11:15:00,118.8102,118.8877,117.755,118.61,28798.0,117.32,0.0,0.0,0.0,118.18,117.85,0.0,0.0,59.11
21,2020-03-25 11:20:00,118.7604,119.35,118.36,119.02,20287.0,117.33,0.0,0.0,0.0,118.35,117.99,0.0,0.0,62.1
22,2020-03-25 11:25:00,118.9,119.277,118.7,118.81,50537.0,117.34,0.0,0.0,0.0,118.44,118.1,0.0,0.0,59.69
23,2020-03-25 11:30:00,118.68,119.36,118.65,118.81,15574.0,117.38,0.0,0.0,0.0,118.52,118.18,0.0,0.0,59.69
24,2020-03-25 11:35:00,118.85,119.38,118.63,118.85,18598.0,117.47,0.0,0.0,0.0,118.58,118.27,0.0,0.0,60.03
25,2020-03-25 11:40:00,118.8529,119.8,118.84,119.8,31703.0,117.63,0.0,0.0,0.0,118.83,118.46,0.0,0.0,67.16
26,2020-03-25 11:45:00,119.7412,119.7852,118.32,118.44,27603.0,117.74,0.0,0.0,0.0,118.75,118.46,0.0,0.0,52.67
27,2020-03-25 11:50:00,118.33,119.46,117.705,119.03,26037.0,117.86,0.0,0.0,0.0,118.81,118.53,0.0,0.0,57.01
28,2020-03-25 11:55:00,119.0,119.245,118.13,118.75,47887.0,118.04,0.0,0.0,0.0,118.79,118.56,0.0,0.0,54.46
29,2020-03-25 12:00:00,118.89,119.17,118.2,118.85,25384.0,118.24,0.0,0.0,0.0,118.81,118.59,0.0,0.0,55.23
30,2020-03-25 12:05:00,118.82,120.0,118.76,120.0,39656.0,118.49,0.0,0.0,0.0,119.04,118.77,0.0,0.0,62.98
31,2020-03-25 12:10:00,120.3187,120.81,120.0,120.01,19951.0,118.71,0.0,0.0,0.0,119.24,118.92,0.0,0.0,63.04
32,2020-03-25 12:15:00,120.045,120.37,119.75,120.025,25148.0,118.88,0.0,0.0,0.0,119.39,119.06,0.0,0.0,63.13
33,2020-03-25 12:20:00,119.91,120.89,119.83,120.415,16444.0,119.03,0.0,0.0,0.0,119.6,119.23,0.0,0.0,65.64
34,2020-03-25 12:25:00,120.0624,121.4057,119.93,121.29,48464.0,119.2,0.0,0.0,0.0,119.94,119.49,0.0,0.0,70.49
35,2020-03-25 12:30:00,121.29,122.19,120.85,121.7936,25869.0,119.4,0.0,0.0,0.0,120.31,119.78,0.0,0.0,72.87
36,2020-03-25 12:35:00,121.74,122.17,121.1615,122.0,27901.0,119.58,0.0,0.0,0.0,120.65,120.05,0.0,0.0,73.8
37,2020-03-25 12:40:00,121.9,122.596,121.47,122.34,25864.0,119.73,0.0,0.0,0.0,120.99,120.34,0.0,0.0,75.3
38,2020-03-25 12:45:00,122.36,122.3976,122.015,122.255,20873.0,119.89,0.0,0.0,0.0,121.24,120.58,0.0,0.0,74.16
39,2020-03-25 12:50:00,122.17,122.6738,121.58,122.08,23111.0,120.06,0.0,0.0,0.0,121.41,120.77,0.0,0.0,71.74
40,2020-03-25 12:55:00,122.075,122.77,121.54,121.59,16003.0,120.21,0.0,0.0,0.0,121.44,120.87,0.0,0.0,65.31
41,2020-03-25 13:00:00,121.72,122.16,120.83,121.81,15228.0,120.35,0.0,0.0,0.0,121.52,120.99,0.0,0.0,66.75
42,2020-03-25 13:05:00,121.84,122.22,121.5,122.0,17179.0,120.51,0.0,0.0,0.0,121.61,121.11,0.0,0.0,67.99
43,2020-03-25 13:10:00,122.09,122.2775,121.68,122.25,35626.0,120.68,0.0,0.0,0.0,121.74,121.26,0.0,0.0,69.59
44,2020-03-25 13:15:00,122.435,122.51,121.85,122.115,22015.0,120.84,0.0,0.0,0.0,121.82,121.36,0.0,0.0,67.62
45,2020-03-25 13:20:00,122.06,123.1,121.865,123.05,21801.0,121.0,0.0,0.0,0.0,122.06,121.57,0.0,0.0,73.26
46,2020-03-25 13:25:00,123.08,123.45,122.98,123.38,33042.0,121.25,0.0,0.0,0.0,122.33,121.8,0.0,0.0,74.92
47,2020-03-25 13:30:00,123.31,123.67,122.745,123.67,30540.0,121.48,0.0,0.0,0.0,122.59,122.03,0.0,0.0,76.31
48,2020-03-25 13:35:00,123.51,124.04,123.16,124.04,20734.0,121.75,0.0,0.0,0.0,122.88,122.28,0.0,0.0,77.99
49,2020-03-25 13:40:00,123.94,124.5525,123.88,124.44,27764.0,122.03,119.51,0.0,0.0,123.2,122.55,0.0,0.0,79.67
50,2020-03-25 13:45:00,124.36,124.94,123.8,124.86,22845.0,122.27,119.64,0.0,0.0,123.53,122.84,0.0,0.0,81.28
