,date,1. open,2. high,3. low,4. close,5. volume,sma20,sma50,sma100,sma200,ema9,ema15,ema65,ema200,rsi
0,2020-03-25 09:35:00,159.3619,161.1667,157.6479,159.3919,904587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,2020-03-25 09:40:00,159.31,162.89,158.7,162.8,586461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,2020-03-25 09:45:00,162.8,162.8,160.2571,160.41,330947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97
3,2020-03-25 09:50:00,160.775,160.83,158.75,158.855,143839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78
4,2020-03-25 09:55:00,159.0721,159.25,157.13,157.35,383994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26
5,2020-03-25 10:00:00,157.43,158.54,156.89,157.14,261007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26
6,2020-03-25 10:05:00,157.15,157.15,155.325,156.56,270432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.59
7,2020-03-25 10:10:00,156.53,157.3,155.61,156.08,163066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54
8,2020-03-25 10:15:00,156.01,156.12,153.58,154.035,251081.0,0.0,0.0,0.0,0.0,157.19,0.0,0.0,0.0,22.76
9,2020-03-25 10:20:00,154.09,156.0,154.08,155.515,164284.0,0.0,0.0,0.0,0.0,156.86,0.0,0.0,0.0,34.48
10,2020-03-25 10:25:00,155.62,157.54,155.44,156.825,193116.0,0.0,0.0,0.0,0.0,156.85,0.0,0.0,0.0,42.76
11,2020-03-25 10:30:00,156.875,156.91,155.62,156.865,131416.0,0.0,0.0,0.0,0.0,156.85,0.0,0.0,0.0,43.0
12,2020-03-25 10:35:00,156.86,157.8,156.81,157.18,162458.0,0.0,0.0,0.0,0.0,156.92,0.0,0.0,0.0,44.93
13,2020-03-25 10:40:00,157.1994,158.41,156.6,158.3242,152203.0,0.0,0.0,0.0,0.0,157.2,0.0,0.0,0.0,51.38
14,2020-03-25 10:45:00,158.33,159.3,157.86,158.3463,142916.0,0.0,0.0,0.0,0.0,157.43,157.63,0.0,0.0,51.49
15,2020-03-25 10:50:00,158.56,159.39,157.3,158.325,151990.0,0.0,0.0,0.0,0.0,157.61,157.72,0.0,0.0,51.36
16,2020-03-25 10:55:00,158.32,159.5,158.1,158.79,138765.0,0.0,0.0,0.0,0.0,157.84,157.85,0.0,0.0,54.08
17,2020-03-25 11:00:00,157.99,159.75,157.9,159.09,148421.0,0.0,0.0,0.0,0.0,158.09,158.01,0.0,0.0,55.79
18,2020-03-25 11:05:00,159.14,159.55,157.77,158.58,145054.0,0.0,0.0,0.0,0.0,158.19,158.08,0.0,0.0,52.22
